Opportunity ID,Created Date,Interest,Format,Start Date,Week,Year
0065J00000CcPPk,2022-12-14,WDFT,FT,2023-01-16,50,2022
0065J00000Cbq6o,2022-10-11,DAPT,PT,2023-01-31,41,2022
0065J00000DPwDD,2023-06-22,DAFT,FT,2023-04-09,25,2023
0065J00000E4Ga3,2023-04-04,WDFT,FT,2023-04-09,14,2023
0065J00000E3wk0,2023-03-13,WDFT,FT,2023-10-04,11,2023
0065J00000DOU2v,2023-04-13,DAPT,PT,2023-09-18,15,2023
0065J00000CdEAZ,2023-02-02,UXFT,FT,2023-04-09,5,2023
0065J00000DOT0W,2023-12-04,DAFT,FT,2023-09-10,49,2023
0065J00000BRAQS,2022-05-19,DAPT,PT,2022-06-09,20,2022
0065J00000AwrSr,2022-03-30,WDFT,FT,2022-11-04,13,2022
0065J00000Cct7a,2023-01-17,WDFT,FT,2023-01-16,3,2023
0065J00000CA8Fp,2022-05-07,WDFT,FT,2022-09-19,18,2022
0065J00000E3hnz,2023-02-27,WDPT,PT,2023-05-23,9,2023
0065J00000BRH46,2022-05-25,UXFT,FT,2022-08-08,21,2022
0065J00000DPdiG,2023-05-29,WDFT,FT,2023-09-10,22,2023
0065J00000CdDFO,2023-01-02,WDPT,PT,2023-03-21,1,2023
0065J000009F5p0,2022-02-18,WDPT,PT,2022-05-04,7,2022
0065J000009Esy3,2022-10-02,WDPT,PT,2022-04-26,39,2022
0065J00000Ax9Am,2022-04-14,CYFT,FT,2022-07-25,15,2022
0065J00000CclWN,2023-11-01,DAFT,FT,2023-10-04,44,2023
0065J00000BQsrg,2022-05-05,DAPT,PT,2022-10-24,18,2022
0065J000009FGb2,2022-02-25,CYPT,PT,2022-06-06,8,2022
0065J00000E3kgI,2023-01-03,DAPT,PT,2023-02-05,1,2023
0065J000009EfAe,2022-01-02,WDFT,FT,2022-02-14,52,2022
0065J00000CcPEm,2022-12-14,WDFT,FT,2023-01-16,50,2022
0065J000009Eua0,2022-11-02,WDFT,FT,2022-02-14,44,2022
0065J00000E3yEz,2023-03-15,WDPT,PT,2023-01-05,11,2023
0065J00000CcXlN,2022-12-28,WDFT,FT,2023-01-16,52,2022
0065J00000Cc9dC,2022-11-28,WDPT,PT,2023-06-02,48,2022
0065J00000Cbosb,2022-09-11,WDFT,FT,2023-01-16,36,2022
0065J00000BQqV4,2022-03-05,DAFT,FT,2022-07-18,9,2022
0065J00000E3dix,2023-02-22,WDPT,PT,2023-05-23,8,2023
0065J00000BmmYl,2022-05-10,UXPT,PT,2023-01-31,19,2022
0065J00000Ax4oS,2022-11-04,DAFT,FT,2022-05-30,44,2022
0065J00000BRVkl,2022-08-06,UXPT,PT,2021-02-11,31,2022
0065J00000Cc0yo,2022-11-17,CYPT,PT,2023-09-01,46,2022
0065J00000CctWp,2023-01-17,WDPT,PT,2023-05-23,3,2023
0065J00000E4Cnm,2023-03-30,WDFT,FT,2023-10-07,13,2023
0065J00000CcYSc,2022-12-29,WDPT,PT,2023-01-31,52,2022
0065J00000BR2TZ,2022-12-05,WDFT,FT,2022-08-08,49,2022
0065J00000BmMUY,2022-12-09,WDPT,PT,2022-10-25,49,2022
0065J00000Bm3Sj,2022-08-18,WDPT,PT,2022-08-11,33,2022
0065J00000DOpGB,2023-09-05,DAFT,FT,2023-12-06,36,2023
0065J00000DOuUw,2023-05-16,DAFT,FT,2023-09-10,20,2023
0065J00000CAFRx,2022-12-07,DAPT,PT,2022-10-25,49,2022
0065J00000E49vm,2023-03-27,WDFT,FT,2023-08-05,13,2023
0065J00000E3WFF,2023-02-14,DAPT,PT,2023-03-21,7,2023
0065J00000DOvFY,2023-05-17,DAFT,FT,2023-09-10,20,2023
0065J00000Cd5zN,2023-01-26,UXFT,FT,2023-10-04,4,2023
0065J00000CcJbu,2022-07-12,WDFT,FT,2023-01-16,28,2022
0065J00000AxHKe,2022-04-23,DAFT,FT,2022-05-30,16,2022
0065J00000CcUjd,2022-12-21,WDFT,FT,2023-10-04,51,2022
0065J00000E3fFg,2023-02-23,UXFT,FT,2023-09-10,8,2023
0065J000009FbZb,2022-03-13,DAPT,PT,2022-05-04,10,2022
0065J00000E3YBi,2023-02-15,WDFT,FT,2023-10-04,7,2023
0065J00000CACw4,2022-09-07,DAFT,FT,2022-03-10,36,2022
0065J00000E3uTb,2023-10-03,WDPT,PT,2023-09-18,40,2023
0065J00000BmdJL,2022-09-23,WDFT,FT,2022-03-10,38,2022
0065J00000E4Agt,2023-03-28,UXPT,PT,2023-09-18,13,2023
0065J00000Cd90E,2023-01-30,UXFT,FT,2023-10-04,5,2023
0065J000009E8Rw,2022-10-01,WDFT,FT,2022-03-21,39,2022
0065J00000Cbxj7,2022-11-15,WDPT,PT,2023-01-31,46,2022
0065J00000DOV75,2023-04-14,WDFT,FT,2023-10-07,15,2023
0065J00000Cc6DQ,2022-11-23,UXFT,FT,2023-01-16,47,2022
0065J00000CcnLW,2023-12-01,UXPT,PT,2023-03-21,48,2023
0065J00000Ccoi7,2023-01-13,CYPT,PT,2023-04-24,2,2023
0065J00000BHU7r,2022-06-29,DAPT,PT,2022-10-25,26,2022
0065J00000DORDB,2023-10-04,DAPT,PT,2023-01-05,40,2023
0065J000009FaK6,2022-11-03,UXPT,PT,2022-05-16,44,2022
0065J00000Awcqt,2022-03-17,DAFT,FT,2022-08-08,11,2022
0065J00000Cccdy,2023-05-01,WDFT,FT,2023-02-20,18,2023
0065J00000CcXvI,2022-12-28,WDFT,FT,2023-10-07,52,2022
0065J00000BmFyz,2022-05-09,WDFT,FT,2022-03-10,19,2022
0065J00000DPjju,2023-07-06,DAPT,PT,2023-11-14,27,2023
0065J00000BRWb1,2022-09-06,DAFT,FT,2022-03-10,36,2022
0065J00000Cd3i2,2023-01-24,UXPT,PT,2022-10-24,4,2023
0065J00000DOYVx,2023-04-18,DAPT,PT,2023-08-15,16,2023
0065J00000BRhlJ,2022-06-19,WDPT,PT,2022-10-24,24,2022
0065J00000BRQbn,2022-03-06,WDPT,PT,2022-07-26,9,2022
0065J00000Cc21x,2022-11-18,DAPT,PT,2023-03-21,46,2022
0065J00000BRiox,2022-06-20,DAFT,FT,2022-10-17,25,2022
0065J00000BRO1o,2022-01-06,UXFT,FT,2022-03-10,1,2022
0065J00000Cd5yA,2023-01-26,WDPT,PT,2023-05-23,4,2023
0065J00000DOq88,2023-10-05,WDFT,FT,2023-04-09,40,2023
0065J000009EERM,2022-01-14,WDFT,FT,2022-11-04,2,2022
0065J00000Cbw7W,2022-11-14,DAFT,FT,2023-10-07,46,2022
0065J00000E3kyH,2023-01-03,DAFT,FT,2023-03-27,1,2023
0065J00000E3o0Y,2023-03-03,WDPT,PT,2023-02-05,9,2023
0065J00000DOPhn,2023-07-04,UXPT,PT,2023-08-15,27,2023
0065J00000Bm5YF,2022-08-22,DAPT,PT,2022-10-25,34,2022
0065J00000BRBs8,2022-05-20,DAFT,FT,2022-08-08,20,2022
0065J00000E415x,2023-03-17,WDFT,FT,2023-10-04,11,2023
0065J00000DOnHg,2023-05-05,UXFT,FT,2023-09-10,18,2023
0065J00000E4A61,2023-03-27,DAPT,PT,2023-08-15,13,2023
0065J000009EV66,2022-01-25,DAPT,PT,2022-05-04,4,2022
0065J00000Cc5OI,2022-11-22,UXPT,PT,2023-06-02,47,2022
0065J00000E3XrT,2023-02-15,UXFT,FT,2023-10-04,7,2023
0065J00000CA9xd,2022-06-07,UXFT,FT,2022-10-17,23,2022
0065J00000CcN9a,2022-12-12,WDFT,FT,2023-09-01,50,2022
0065J00000Cc78M,2022-11-24,DAPT,PT,2023-01-31,47,2022
0065J00000BRgdx,2022-06-17,DAPT,PT,2022-07-26,24,2022
0065J00000Awjlk,2022-03-23,CYPT,PT,2022-06-06,12,2022
0065J00000Blk5F,2022-07-25,UXFT,FT,2022-10-17,30,2022
0065J00000Cd4rD,2023-01-25,UXPT,PT,2023-06-02,4,2023
0065J00000Cct7l,2023-01-17,DAFT,FT,2023-01-16,3,2023
0065J00000BmYAL,2022-09-19,DAFT,FT,2022-10-17,38,2022
0065J00000CbVd0,2022-10-26,DAPT,PT,2023-06-02,43,2022
0065J00000E46Xh,2023-03-23,DAPT,PT,2023-03-10,12,2023
0065J00000DOhKZ,2023-04-27,UXFT,FT,2023-12-06,17,2023
0065J00000BtmDT,2022-07-19,UXPT,PT,2022-10-25,29,2022
0065J00000CA3Rg,2022-06-30,WDPT,PT,2022-10-25,26,2022
0065J00000DOfKD,2023-04-25,DAPT,PT,2023-09-18,17,2023
0065J000009Etdt,2022-10-02,DAPT,PT,2022-05-04,39,2022
0065J00000BmaUF,2022-09-20,UXFT,FT,2022-03-10,38,2022
0065J00000E4DIa,2023-03-30,WDFT,FT,2023-10-07,13,2023
0065J00000BRYaj,2022-10-06,UXPT,PT,2022-10-24,40,2022
0065J00000E3Xhx,2023-02-15,DAFT,FT,2023-08-05,7,2023
0065J000009FJLi,2022-02-28,UXFT,FT,2022-05-30,9,2022
0065J00000DPJbT,2023-05-23,UXFT,FT,2023-10-07,21,2023
0065J00000BmkdK,2022-03-10,WDFT,FT,2023-01-16,10,2022
0065J00000CcG3R,2022-05-12,DAFT,FT,2023-10-04,19,2022
0065J00000E47Eg,2023-03-23,WDPT,PT,2023-09-18,12,2023
0065J00000CdODm,2023-02-13,CYPT,PT,2023-04-24,7,2023
0065J000009CTwH,2021-10-30,WDPT,PT,2022-05-04,43,2021
0065J00000DPf1c,2023-05-31,WDPT,PT,2023-09-18,22,2023
0065J00000BmIM1,2022-07-09,DAFT,FT,2023-01-16,27,2022
0065J000009EZtA,2022-01-28,UXPT,PT,2022-05-16,4,2022
0065J00000DOYX5,2023-04-18,UXFT,FT,2023-10-07,16,2023
0065J00000BmizC,2022-09-30,WDFT,FT,2023-01-16,39,2022
0065J00000CdL4X,2023-09-02,DAPT,PT,2023-09-18,35,2023
0065J00000E3xbn,2023-03-14,WDFT,FT,2023-10-04,11,2023
0065J00000DOeOn,2023-04-24,WDPT,PT,2023-05-23,17,2023
0065J00000Btoci,2022-07-22,UXPT,PT,2022-10-25,29,2022
0065J000009FEt6,2022-02-24,CYFT,FT,2022-07-25,8,2022
0065J00000AwqBF,2022-03-29,WDPT,PT,2022-05-04,13,2022
0065J00000BtoER,2022-07-22,UXFT,FT,2022-10-17,29,2022
0065J00000BQqOI,2022-03-05,DAPT,PT,2022-07-26,9,2022
0065J00000Cd5Lh,2023-01-25,WDPT,PT,2023-05-23,4,2023
0065J000009F6FN,2022-02-18,WDFT,FT,2022-05-30,7,2022
0065J00000BtP99,2022-06-21,DAPT,PT,2022-10-24,25,2022
0065J00000Bm1He,2022-08-16,WDPT,PT,2022-08-11,33,2022
0065J00000E3xpG,2023-03-14,UXFT,FT,2023-10-07,11,2023
0065J000009Ey5H,2022-02-14,WDFT,FT,2022-05-30,7,2022
0065J00000BRhkG,2022-06-19,WDFT,FT,2022-09-19,24,2022
0065J00000CbWsL,2022-10-27,UXFT,FT,2023-01-16,43,2022
0065J00000E3uWB,2023-10-03,DAPT,PT,2023-02-05,40,2023
0065J000009Emvi,2022-07-02,UXFT,FT,2022-03-21,26,2022
0065J00000CcDKe,2022-01-12,WDPT,PT,2023-06-02,2,2022
0065J00000E3uZU,2023-10-03,WDPT,PT,2023-02-05,40,2023
0065J00000CccGz,2023-04-01,UXFT,FT,2023-01-16,13,2023
0065J000009CJ5S,2021-10-21,WDPT,PT,2022-11-01,42,2021
0065J000009Df8l,2021-10-12,UXFT,FT,2022-01-17,41,2021
0065J00000AwX89,2022-03-14,WDFT,FT,2022-05-30,11,2022
0065J00000AwuVS,2022-01-04,WDPT,PT,2022-10-24,1,2022
0065J00000BmCMz,2022-08-31,DAFT,FT,2022-10-17,35,2022
0065J00000E46s1,2023-03-23,WDFT,FT,2023-09-10,12,2023
0065J00000BR0zJ,2022-11-05,WDPT,PT,2022-08-11,44,2022
0065J00000Cd72X,2023-01-27,UXFT,FT,2023-10-04,4,2023
0065J00000Bm5WE,2022-08-22,WDFT,FT,2022-10-17,34,2022
0065J00000E3wBy,2023-03-13,UXPT,PT,2023-06-13,11,2023
0065J00000AxGkg,2022-04-22,WDPT,PT,2022-08-11,16,2022
0065J00000E45aD,2023-03-22,WDPT,PT,2023-01-05,12,2023
0065J000009Dz43,2021-12-30,WDPT,PT,2022-04-26,52,2021
0065J00000CdDRy,2023-01-02,WDPT,PT,2023-05-23,1,2023
0065J00000CcQQo,2022-12-15,WDFT,FT,2023-01-16,50,2022
0065J00000BtQad,2022-06-22,UXFT,FT,2022-08-08,25,2022
0065J00000CAFWY,2022-12-07,DAPT,PT,2022-07-26,49,2022
0065J00000CA3yz,2022-06-30,UXPT,PT,2022-07-26,26,2022
0065J00000E3xmH,2023-03-14,CYPT,PT,2023-07-24,11,2023
0065J000009FFvQ,2022-02-25,WDFT,FT,2022-11-04,8,2022
0065J00000CcXOn,2022-12-27,WDFT,FT,2023-10-04,52,2022
0065J00000CdD6R,2023-01-02,WDFT,FT,2023-10-04,1,2023
0065J00000CdMMD,2023-10-02,WDFT,FT,2023-03-27,40,2023
0065J00000BRdMA,2022-06-15,WDPT,PT,2022-12-07,24,2022
0065J00000DOvyJ,2023-05-18,DAFT,FT,2023-10-07,20,2023
0065J00000BmDda,2022-01-09,WDPT,PT,2022-08-11,1,2022
0065J00000AwiE6,2022-03-22,DAFT,FT,2022-02-05,12,2022
0065J00000Cc81l,2022-11-25,DAPT,PT,2023-06-02,47,2022
0065J00000BmewY,2022-09-26,DAPT,PT,2022-10-24,39,2022
0065J00000BmBnG,2022-08-30,UXFT,FT,2022-10-17,35,2022
0065J000009F0iA,2022-02-15,UXFT,FT,2022-03-21,7,2022
0065J00000DOpRd,2023-09-05,UXPT,PT,2023-03-10,36,2023
0065J00000BtOyz,2022-06-21,DAPT,PT,2022-10-24,25,2022
0065J00000Ax9ff,2022-04-15,WDFT,FT,2022-02-05,15,2022
0065J00000Ax7R7,2022-04-13,DAFT,FT,2022-10-17,15,2022
0065J00000E3YF1,2023-02-15,WDPT,PT,2023-03-21,7,2023
0065J00000DOvzW,2023-05-18,WDPT,PT,2023-09-18,20,2023
0065J000009EzzK,2022-02-15,WDFT,FT,2022-11-04,7,2022
0065J00000BRES0,2022-05-23,WDFT,FT,2022-08-08,21,2022
0065J00000BQutK,2022-06-05,UXPT,PT,2022-07-26,22,2022
0065J00000Ax6ba,2022-12-04,UXPT,PT,2022-05-17,48,2022
0065J00000AwsSi,2022-03-31,DAFT,FT,2022-03-10,13,2022
0065J00000CbcD9,2022-02-11,WDPT,PT,2023-06-02,6,2022
0065J000009E6xC,2022-07-01,UXPT,PT,2022-05-04,26,2022
0065J00000BlmNu,2022-07-27,DAPT,PT,2022-10-25,30,2022
0065J00000Cbhv9,2022-04-11,UXPT,PT,2023-01-31,15,2022
0065J00000BlmOd,2022-07-27,WDFT,FT,2022-10-17,30,2022
0065J00000BHSXO,2022-06-28,WDFT,FT,2022-10-17,26,2022
0065J00000CdOM0,2023-02-13,WDPT,PT,2023-01-05,7,2023
0065J00000DOcX9,2023-04-21,WDFT,FT,2023-10-07,16,2023
0065J00000CABE6,2022-07-07,WDPT,PT,2022-07-26,27,2022
0065J00000CbV32,2022-10-25,WDFT,FT,2023-01-16,43,2022
0065J00000E3bPs,2023-02-20,DAPT,PT,2023-03-21,8,2023
0065J00000BmnlM,2022-06-10,DAFT,FT,2022-10-17,23,2022
0065J000009EHYR,2022-01-17,DAPT,PT,2022-05-16,3,2022
0065J00000DPuq7,2023-06-20,WDFT,FT,2023-10-07,25,2023
0065J00000DOTAF,2023-12-04,WDFT,FT,2023-10-07,49,2023
0065J00000Cd3XF,2023-01-24,WDPT,PT,2023-05-23,4,2023
0065J00000Cbqeq,2022-10-11,DAFT,FT,2023-01-16,41,2022
0065J00000BR6IF,2022-05-16,CYPT,PT,2022-10-10,20,2022
0065J000009EoZt,2022-08-02,WDFT,FT,2022-05-30,31,2022
0065J00000E3ppI,2023-06-03,WDPT,PT,2023-02-05,22,2023
0065J00000Ccvlm,2023-01-18,WDFT,FT,2023-10-04,3,2023
0065J00000E3yIm,2023-03-15,WDPT,PT,2023-05-23,11,2023
0065J00000E3mQU,2023-02-03,WDPT,PT,2023-05-23,5,2023
0065J000009EYYW,2022-01-27,WDFT,FT,2022-03-21,4,2022
0065J00000BR056,2022-10-05,DAFT,FT,2022-10-17,40,2022
0065J00000E3qKQ,2023-06-03,DAPT,PT,2023-09-18,22,2023
0065J00000CbZaA,2022-10-31,DAPT,PT,2023-06-02,44,2022
0065J00000BRPVZ,2022-02-06,DAFT,FT,2022-07-18,5,2022
0065J00000DPf34,2023-05-31,DAPT,PT,2023-09-18,22,2023
0065J00000Cbxel,2022-11-15,DAFT,FT,2023-01-16,46,2022
0065J00000E4Cgv,2023-03-30,CYFT,FT,2023-08-05,13,2023
0065J00000CbjtA,2022-07-11,UXFT,FT,2023-10-04,28,2022
0065J00000Cc5Kf,2022-11-22,WDFT,FT,2023-01-16,47,2022
0065J00000Cbn4z,2022-08-11,DAPT,PT,2023-06-02,32,2022
0065J00000E3wJY,2023-03-13,UXPT,PT,2023-02-05,11,2023
0065J000009FFSX,2022-02-25,WDFT,FT,2022-03-21,8,2022
0065J00000CA8yG,2022-05-07,DAPT,PT,2022-10-24,18,2022
0065J00000AxIJy,2022-04-25,UXPT,PT,2022-10-24,17,2022
0065J00000CAKOt,2022-07-17,UXFT,FT,2022-10-17,28,2022
0065J00000AxBCG,2022-04-18,WDFT,FT,2022-05-30,16,2022
0065J00000BRZUr,2022-12-06,WDFT,FT,2022-06-27,49,2022
0065J00000BmH4Z,2022-06-09,UXPT,PT,2022-11-29,23,2022
0065J00000CcTd2,2022-12-20,WDFT,FT,2023-10-04,51,2022
0065J00000DPqp6,2023-06-15,WDFT,FT,2023-10-07,24,2023
0065J00000E3unC,2023-10-03,DAFT,FT,2023-10-07,40,2023
0065J00000E3wOx,2023-03-13,UXFT,FT,2023-10-04,11,2023
0065J00000Cd500,2023-01-25,UXPT,PT,2022-10-25,4,2023
0065J000009EC8B,2022-12-01,WDFT,FT,2022-01-24,48,2022
0065J00000BmFpJ,2022-05-09,UXPT,PT,2022-11-29,19,2022
0065J00000Ccz5k,2023-01-19,DAFT,FT,2023-10-04,3,2023
0065J00000BmnMg,2022-06-10,DAFT,FT,2022-10-17,23,2022
0065J00000CbnOB,2022-08-11,UXFT,FT,2023-01-16,32,2022
0065J00000BQqJ3,2022-03-05,DAFT,FT,2022-08-08,9,2022
0065J00000Ax65o,2022-12-04,WDPT,PT,2022-10-24,48,2022
0065J00000DOgEu,2023-04-26,DAFT,FT,2023-07-31,17,2023
0065J00000Cci8r,2023-09-01,WDFT,FT,2023-01-16,35,2023
0065J00000CbeNI,2022-03-11,WDFT,FT,2023-01-16,10,2022
0065J00000Blk0K,2022-07-25,WDFT,FT,2022-08-08,30,2022
0065J00000BmryK,2022-11-10,DAFT,FT,2022-10-17,45,2022
0065J00000CcDIs,2022-01-12,UXPT,PT,2023-06-02,2,2022
0065J00000CcVvp,2022-12-23,WDPT,PT,2023-06-02,51,2022
0065J00000Cbcqd,2022-02-11,WDPT,PT,2022-08-11,6,2022
0065J00000BmmZA,2022-05-10,WDFT,FT,2022-10-17,19,2022
0065J00000DOjq8,2023-01-05,WDFT,FT,2023-04-09,1,2023
0065J00000BHNB7,2022-06-23,DAPT,PT,2022-07-26,25,2022
0065J00000BtnRj,2022-07-21,DAPT,PT,2022-06-09,29,2022
0065J00000BHU3p,2022-06-29,UXFT,FT,2022-10-17,26,2022
0065J000009DsOj,2021-12-21,DAFT,FT,2022-03-21,51,2021
0065J00000BRhiU,2022-06-19,WDFT,FT,2022-08-08,24,2022
0065J00000E3X8n,2023-02-14,DAPT,PT,2023-02-05,7,2023
0065J000009F0DM,2022-02-15,WDFT,FT,2022-11-04,7,2022
0065J00000BRU6B,2022-07-06,WDFT,FT,2019-10-21,27,2022
0065J000009F6dP,2022-02-18,UXFT,FT,2022-03-21,7,2022
0065J00000DPftM,2023-01-06,WDPT,PT,2023-09-18,1,2023
0065J000009Ef1h,2022-01-02,WDFT,FT,2022-11-04,52,2022
0065J00000DPhwl,2023-05-06,UXFT,FT,2023-09-10,18,2023
0065J00000BtpQJ,2022-07-24,WDFT,FT,2022-09-19,29,2022
0065J00000Awws5,2022-04-04,UXFT,FT,2022-05-30,14,2022
0065J00000BmEO2,2022-02-09,DAPT,PT,2022-10-25,6,2022
0065J00000DOsMM,2023-12-05,DAPT,PT,2023-08-15,49,2023
0065J00000BtmkQ,2022-07-20,WDFT,FT,2022-12-09,29,2022
0065J00000Awl23,2022-03-24,WDPT,PT,2022-05-04,12,2022
0065J00000Cc7Bu,2022-11-24,UXPT,PT,2023-06-02,47,2022
0065J00000Awqoh,2022-03-29,WDPT,PT,2022-04-26,13,2022
0065J00000DPyTB,2023-06-26,WDFT,FT,2023-10-07,26,2023
0065J00000Blm3p,2022-07-27,WDFT,FT,2022-12-09,30,2022
0065J000009Ei0Q,2022-03-02,WDPT,PT,2022-04-26,9,2022
0065J00000AwZvs,2022-03-16,WDFT,FT,2022-11-04,11,2022
0065J00000BQpzI,2022-03-05,DAPT,PT,2022-10-25,9,2022
0065J00000CcQZ7,2022-12-15,WDFT,FT,2023-01-16,50,2022
0065J00000DOWxv,2023-04-17,CYPT,PT,2023-07-24,16,2023
0065J00000Bm3yz,2022-08-19,UXPT,PT,2023-01-31,33,2022
0065J00000AxLgs,2022-04-27,WDFT,FT,2022-06-27,17,2022
0065J00000AxCLf,2022-04-19,WDFT,FT,2022-06-13,16,2022
0065J00000AwsQ3,2022-03-31,WDPT,PT,2022-04-26,13,2022
0065J00000Bm2Yv,2022-08-17,DAFT,FT,2022-03-10,33,2022
0065J00000BlxYS,2022-10-08,WDPT,PT,2022-08-11,40,2022
0065J00000AxDFT,2022-04-20,WDPT,PT,2022-08-11,16,2022
0065J00000Cd3j5,2023-01-24,UXPT,PT,2022-10-25,4,2023
0065J00000CADvR,2022-11-07,UXPT,PT,2022-10-25,45,2022
0065J00000DOyr1,2023-05-23,DAPT,PT,2023-09-18,21,2023
0065J00000CdFHX,2023-03-02,WDFT,FT,2023-03-27,9,2023
0065J00000BRPfK,2022-02-06,DAFT,FT,2022-04-07,5,2022
0065J00000CAHvu,2022-07-14,DAFT,FT,2022-05-09,28,2022
0065J00000BlrTt,2022-02-08,DAFT,FT,2022-08-08,6,2022
0065J00000BRe9R,2022-06-16,WDFT,FT,2022-08-08,24,2022
0065J00000BRF6o,2022-05-24,CYPT,PT,2022-06-06,21,2022
0065J00000Cc820,2022-11-25,WDFT,FT,2023-01-16,47,2022
0065J00000Bmkup,2022-03-10,UXFT,FT,2023-01-16,10,2022
0065J000009DqAP,2021-12-20,UXPT,PT,2022-05-04,51,2021
0065J00000E3w4E,2023-03-13,UXPT,PT,2023-01-05,11,2023
0065J00000CcjD9,2023-10-01,UXFT,FT,2023-10-04,39,2023
0065J000009Ermd,2022-09-02,WDPT,PT,2022-04-26,35,2022
0065J00000CAGWt,2022-07-13,DAPT,PT,2022-10-24,28,2022
0065J00000DOy3k,2023-05-22,DAFT,FT,2023-10-07,21,2023
0065J00000Cc1qp,2022-11-18,UXPT,PT,2023-01-31,46,2022
0065J00000BlmTi,2022-07-27,UXPT,PT,2022-11-29,30,2022
0065J00000DOT97,2023-12-04,UXPT,PT,2023-06-13,49,2023
0065J00000Cc891,2022-11-25,DAFT,FT,2023-02-20,47,2022
0065J00000CACwi,2022-09-07,UXFT,FT,2022-08-08,36,2022
0065J00000Cd8uk,2023-01-30,WDPT,PT,2023-03-21,5,2023
0065J00000E4Due,2023-03-31,UXPT,PT,2023-06-13,13,2023
0065J00000CdBwt,2023-01-31,WDFT,FT,2023-10-04,5,2023
0065J00000Bm45M,2022-08-19,DAPT,PT,2022-10-18,33,2022
0065J000009FOM0,2022-03-03,UXPT,PT,2022-05-04,9,2022
0065J00000E49d9,2023-03-27,WDPT,PT,2023-09-18,13,2023
0065J00000BHREG,2022-06-27,DAPT,PT,2022-07-26,26,2022
0065J00000CAERw,2022-11-07,UXPT,PT,2022-10-25,45,2022
0065J00000CAGed,2022-07-13,DAPT,PT,2022-10-18,28,2022
0065J00000CcPQs,2022-12-14,DAFT,FT,2023-01-16,50,2022
0065J00000CclSk,2023-11-01,UXFT,FT,2023-02-20,44,2023
0065J00000AxGo9,2022-04-22,WDFT,FT,2022-06-27,16,2022
0065J00000DOT7z,2023-12-04,DAFT,FT,2023-09-10,49,2023
0065J00000BHRdu,2022-06-27,WDFT,FT,2022-08-08,26,2022
0065J00000DPjt1,2023-07-06,UXPT,PT,2023-09-18,27,2023
0065J00000AwYue,2022-03-15,UXFT,FT,2022-05-30,11,2022
0065J00000AxBHB,2022-04-18,DAFT,FT,2022-04-07,16,2022
0065J00000E4Beo,2023-03-29,UXPT,PT,2023-09-18,13,2023
0065J00000DPkVI,2023-08-06,DAFT,FT,2023-10-07,31,2023
0065J00000E40Dt,2023-03-16,UXPT,PT,2023-02-05,11,2023
0065J000009EDnR,2022-01-13,UXPT,PT,2022-05-04,2,2022
0065J00000AxGhL,2022-04-22,DAFT,FT,2022-08-08,16,2022
0065J00000Cct7b,2023-01-17,WDPT,PT,2023-01-31,3,2023
0065J00000BmMAd,2022-12-09,DAFT,FT,2023-02-20,49,2022
0065J00000BRCE9,2022-05-20,WDFT,FT,2022-06-27,20,2022
0065J00000BRbBT,2022-06-14,UXFT,FT,2022-08-08,24,2022
0065J000009FQL6,2022-04-03,UXPT,PT,2022-05-04,13,2022
0065J00000DPjsD,2023-07-06,DAPT,PT,2023-09-18,27,2023
0065J00000CAIlR,2022-07-15,UXPT,PT,2022-10-24,28,2022
0065J00000BQmpq,2022-04-29,DAFT,FT,2022-05-30,17,2022
0065J00000Cc0rs,2022-11-17,UXFT,FT,2023-01-16,46,2022
0065J00000E3jFz,2023-02-28,UXPT,PT,2023-02-05,9,2023
0065J000002JiMk,2020-08-06,DAFT,FT,2021-10-18,32,2020
0065J000009EiKG,2022-03-02,WDPT,PT,2022-04-26,9,2022
0065J000009DtNa,2021-12-22,WDFT,FT,2022-11-04,51,2021
0065J00000AxGKC,2022-04-22,UXPT,PT,2022-07-26,16,2022
0065J00000E4Bdv,2023-03-29,DAFT,FT,2023-08-05,13,2023
0065J00000BQrLj,2022-04-05,UXFT,FT,2022-04-07,14,2022
0065J00000E3lCn,2023-01-03,CYPT,PT,2023-04-24,1,2023
0065J00000BRGu6,2022-05-25,DAFT,FT,2022-08-08,21,2022
0065J00000BmrbB,2022-11-10,WDPT,PT,2022-08-11,45,2022
0065J00000BHRi6,2022-06-27,WDFT,FT,2022-12-09,26,2022
0065J00000Bmivj,2022-09-30,DAFT,FT,2022-10-17,39,2022
0065J00000DPLL9,2023-05-25,DAPT,PT,2023-09-18,21,2023
0065J00000Ax38n,2022-09-04,WDPT,PT,2022-05-16,35,2022
0065J00000CcPLs,2022-12-14,WDPT,PT,2023-01-05,50,2022
0065J00000E4Efp,2023-01-04,DAPT,PT,2023-02-05,1,2023
0065J00000BRhjN,2022-06-19,DAFT,FT,2022-03-10,24,2022
0065J00000CbUoH,2022-10-25,WDPT,PT,2022-08-11,43,2022
0065J00000E3rcG,2023-07-03,DAFT,FT,2023-03-27,27,2023
0065J00000BHNwI,2022-06-23,DAPT,PT,2022-06-09,25,2022
0065J00000DPgbR,2023-02-06,UXFT,FT,2023-09-10,6,2023
0065J00000Bmlt9,2022-04-10,DAFT,FT,2022-11-21,14,2022
0065J00000DORMh,2023-10-04,WDFT,FT,2023-10-07,40,2023
0065J00000Cbs8N,2022-11-11,UXFT,FT,2023-09-01,45,2022
0065J00000CcVPU,2022-12-22,WDFT,FT,2023-10-04,51,2022
